Area,Type,Case,Year,Data,Unit
Manitoba,Non Associated,Reference,2026,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2027,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2028,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2029,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2030,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2031,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2032,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2033,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2034,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2035,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2036,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2037,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2038,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2039,0,Million cubic metres Per Day
Manitoba,Non Associated,Reference,2040,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2005,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2006,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2007,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2008,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2009,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2010,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2011,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2012,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2013,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2014,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2015,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2016,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2017,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2018,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2019,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2020,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2021,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2022,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2023,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2024,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2025,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2026,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2027,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2028,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2029,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2030,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2031,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2032,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2033,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2034,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2035,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2036,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2037,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2038,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2039,0,Million cubic metres Per Day
Manitoba,Tight,Reference,2040,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2005,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2006,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2007,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2008,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2009,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2010,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2011,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2012,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2013,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2014,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2015,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2016,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2017,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2018,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2019,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2020,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2021,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2022,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2023,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2024,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2025,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2026,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2027,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2028,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2029,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2030,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2031,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2032,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2033,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2034,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2035,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2036,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2037,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2038,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2039,0,Million cubic metres Per Day
Manitoba,Shale,Reference,2040,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2005,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2006,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2007,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2008,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2009,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2010,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2011,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2012,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2013,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2014,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2015,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2016,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2017,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2018,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2019,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2020,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2021,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2022,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2023,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2024,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2025,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2026,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2027,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2028,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2029,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2030,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2031,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2032,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2033,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2034,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2035,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2036,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2037,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2038,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2039,0,Million cubic metres Per Day
Manitoba,Coalbed Methane,Reference,2040,0,Million cubic metres Per Day
Ontario,Total,Reference,2005,0.7081952353,Million cubic metres Per Day
Ontario,Total,Reference,2006,0.7081952353,Million cubic metres Per Day
Ontario,Total,Reference,2007,0.5948839976,Million cubic metres Per Day
Ontario,Total,Reference,2008,0.5382283788,Million cubic metres Per Day
Ontario,Total,Reference,2009,0.48157276,Million cubic metres Per Day
Ontario,Total,Reference,2010,0.4532449506,Million cubic metres Per Day
Ontario,Total,Reference,2011,0.4249171412,Million cubic metres Per Day
Ontario,Total,Reference,2012,0.3965893317,Million cubic metres Per Day
Ontario,Total,Reference,2013,0.3399337129,Million cubic metres Per Day
Ontario,Total,Reference,2014,0.2832780941,Million cubic metres Per Day
Ontario,Total,Reference,2015,0.3116059035,Million cubic metres Per Day
Ontario,Total,Reference,2016,0.2832780941,Million cubic metres Per Day
Ontario,Total,Reference,2017,0.2549502847,Million cubic metres Per Day
Ontario,Total,Reference,2018,0.2266224753,Million cubic metres Per Day
Ontario,Total,Reference,2019,0.1699668565,Million cubic metres Per Day
Ontario,Total,Reference,2020,0.1416390471,Million cubic metres Per Day
Ontario,Total,Reference,2021,0.1133112376,Million cubic metres Per Day
Ontario,Total,Reference,2022,0.0849834282,Million cubic metres Per Day
Ontario,Total,Reference,2023,0.0566556188,Million cubic metres Per Day
Ontario,Total,Reference,2024,0.0283278094,Million cubic metres Per Day
Ontario,Total,Reference,2025,0.0283278094,Million cubic metres Per Day
Ontario,Total,Reference,2026,0.0283278094,Million cubic metres Per Day
Ontario,Total,Reference,2027,0,Million cubic metres Per Day
Ontario,Total,Reference,2028,0,Million cubic metres Per Day
Ontario,Total,Reference,2029,0,Million cubic metres Per Day
Ontario,Total,Reference,2030,0,Million cubic metres Per Day
Ontario,Total,Reference,2031,0,Million cubic metres Per Day
Ontario,Total,Reference,2032,0,Million cubic metres Per Day
Ontario,Total,Reference,2033,0,Million cubic metres Per Day
Ontario,Total,Reference,2034,0,Million cubic metres Per Day
Ontario,Total,Reference,2035,0,Million cubic metres Per Day
Ontario,Total,Reference,2036,0,Million cubic metres Per Day
Ontario,Total,Reference,2037,0,Million cubic metres Per Day
Ontario,Total,Reference,2038,0,Million cubic metres Per Day
Ontario,Total,Reference,2039,0,Million cubic metres Per Day
Ontario,Total,Reference,2040,0,Million cubic metres Per Day
Ontario,Solution,Reference,2005,0,Million cubic metres Per Day
Ontario,Solution,Reference,2006,0,Million cubic metres Per Day
Ontario,Solution,Reference,2007,0,Million cubic metres Per Day
Ontario,Solution,Reference,2008,0,Million cubic metres Per Day
Ontario,Solution,Reference,2009,0,Million cubic metres Per Day
Ontario,Solution,Reference,2010,0,Million cubic metres Per Day
Ontario,Solution,Reference,2011,0,Million cubic metres Per Day
Ontario,Solution,Reference,2012,0,Million cubic metres Per Day
Ontario,Solution,Reference,2013,0,Million cubic metres Per Day
Ontario,Solution,Reference,2014,0,Million cubic metres Per Day
Ontario,Solution,Reference,2015,0,Million cubic metres Per Day
Ontario,Solution,Reference,2016,0,Million cubic metres Per Day
Ontario,Solution,Reference,2017,0,Million cubic metres Per Day
Ontario,Solution,Reference,2018,0,Million cubic metres Per Day
Ontario,Solution,Reference,2019,0,Million cubic metres Per Day
Ontario,Solution,Reference,2020,0,Million cubic metres Per Day
Ontario,Solution,Reference,2021,0,Million cubic metres Per Day
Ontario,Solution,Reference,2022,0,Million cubic metres Per Day
Ontario,Solution,Reference,2023,0,Million cubic metres Per Day
Ontario,Solution,Reference,2024,0,Million cubic metres Per Day
Ontario,Solution,Reference,2025,0,Million cubic metres Per Day
Ontario,Solution,Reference,2026,0,Million cubic metres Per Day
Ontario,Solution,Reference,2027,0,Million cubic metres Per Day
Ontario,Solution,Reference,2028,0,Million cubic metres Per Day
Ontario,Solution,Reference,2029,0,Million cubic metres Per Day
Ontario,Solution,Reference,2030,0,Million cubic metres Per Day
Ontario,Solution,Reference,2031,0,Million cubic metres Per Day
Ontario,Solution,Reference,2032,0,Million cubic metres Per Day
Ontario,Solution,Reference,2033,0,Million cubic metres Per Day
Ontario,Solution,Reference,2034,0,Million cubic metres Per Day
Ontario,Solution,Reference,2035,0,Million cubic metres Per Day
Ontario,Solution,Reference,2036,0,Million cubic metres Per Day
Ontario,Solution,Reference,2037,0,Million cubic metres Per Day
Ontario,Solution,Reference,2038,0,Million cubic metres Per Day
Ontario,Solution,Reference,2039,0,Million cubic metres Per Day
Ontario,Solution,Reference,2040,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2005,0.7081952353,Million cubic metres Per Day
Ontario,Non Associated,Reference,2006,0.7081952353,Million cubic metres Per Day
Ontario,Non Associated,Reference,2007,0.5948839976,Million cubic metres Per Day
Ontario,Non Associated,Reference,2008,0.5382283788,Million cubic metres Per Day
Ontario,Non Associated,Reference,2009,0.48157276,Million cubic metres Per Day
Ontario,Non Associated,Reference,2010,0.4532449506,Million cubic metres Per Day
Ontario,Non Associated,Reference,2011,0.4249171412,Million cubic metres Per Day
Ontario,Non Associated,Reference,2012,0.3965893317,Million cubic metres Per Day
Ontario,Non Associated,Reference,2013,0.3399337129,Million cubic metres Per Day
Ontario,Non Associated,Reference,2014,0.2832780941,Million cubic metres Per Day
Ontario,Non Associated,Reference,2015,0.3116059035,Million cubic metres Per Day
Ontario,Non Associated,Reference,2016,0.2832780941,Million cubic metres Per Day
Ontario,Non Associated,Reference,2017,0.2549502847,Million cubic metres Per Day
Ontario,Non Associated,Reference,2018,0.2266224753,Million cubic metres Per Day
Ontario,Non Associated,Reference,2019,0.1699668565,Million cubic metres Per Day
Ontario,Non Associated,Reference,2020,0.1416390471,Million cubic metres Per Day
Ontario,Non Associated,Reference,2021,0.1133112376,Million cubic metres Per Day
Ontario,Non Associated,Reference,2022,0.0849834282,Million cubic metres Per Day
Ontario,Non Associated,Reference,2023,0.0566556188,Million cubic metres Per Day
Ontario,Non Associated,Reference,2024,0.0283278094,Million cubic metres Per Day
Ontario,Non Associated,Reference,2025,0.0283278094,Million cubic metres Per Day
Ontario,Non Associated,Reference,2026,0.0283278094,Million cubic metres Per Day
Ontario,Non Associated,Reference,2027,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2028,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2029,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2030,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2031,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2032,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2033,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2034,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2035,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2036,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2037,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2038,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2039,0,Million cubic metres Per Day
Ontario,Non Associated,Reference,2040,0,Million cubic metres Per Day
Ontario,Tight,Reference,2005,0,Million cubic metres Per Day
Ontario,Tight,Reference,2006,0,Million cubic metres Per Day
Ontario,Tight,Reference,2007,0,Million cubic metres Per Day
Ontario,Tight,Reference,2008,0,Million cubic metres Per Day
Ontario,Tight,Reference,2009,0,Million cubic metres Per Day
Ontario,Tight,Reference,2010,0,Million cubic metres Per Day
Ontario,Tight,Reference,2011,0,Million cubic metres Per Day
Ontario,Tight,Reference,2012,0,Million cubic metres Per Day
Ontario,Tight,Reference,2013,0,Million cubic metres Per Day
Ontario,Tight,Reference,2014,0,Million cubic metres Per Day
Ontario,Tight,Reference,2015,0,Million cubic metres Per Day
Ontario,Tight,Reference,2016,0,Million cubic metres Per Day
Ontario,Tight,Reference,2017,0,Million cubic metres Per Day
Ontario,Tight,Reference,2018,0,Million cubic metres Per Day
Ontario,Tight,Reference,2019,0,Million cubic metres Per Day
Ontario,Tight,Reference,2020,0,Million cubic metres Per Day
Ontario,Tight,Reference,2021,0,Million cubic metres Per Day
Ontario,Tight,Reference,2022,0,Million cubic metres Per Day
Ontario,Tight,Reference,2023,0,Million cubic metres Per Day
Ontario,Tight,Reference,2024,0,Million cubic metres Per Day
Ontario,Tight,Reference,2025,0,Million cubic metres Per Day
Ontario,Tight,Reference,2026,0,Million cubic metres Per Day
Ontario,Tight,Reference,2027,0,Million cubic metres Per Day
Ontario,Tight,Reference,2028,0,Million cubic metres Per Day
Ontario,Tight,Reference,2029,0,Million cubic metres Per Day
Ontario,Tight,Reference,2030,0,Million cubic metres Per Day
Ontario,Tight,Reference,2031,0,Million cubic metres Per Day
Ontario,Tight,Reference,2032,0,Million cubic metres Per Day
Ontario,Tight,Reference,2033,0,Million cubic metres Per Day
Ontario,Tight,Reference,2034,0,Million cubic metres Per Day
Ontario,Tight,Reference,2035,0,Million cubic metres Per Day
Ontario,Tight,Reference,2036,0,Million cubic metres Per Day
Ontario,Tight,Reference,2037,0,Million cubic metres Per Day
Ontario,Tight,Reference,2038,0,Million cubic metres Per Day
Ontario,Tight,Reference,2039,0,Million cubic metres Per Day
Ontario,Tight,Reference,2040,0,Million cubic metres Per Day
Ontario,Shale,Reference,2005,0,Million cubic metres Per Day
Ontario,Shale,Reference,2006,0,Million cubic metres Per Day
Ontario,Shale,Reference,2007,0,Million cubic metres Per Day
Ontario,Shale,Reference,2008,0,Million cubic metres Per Day
Ontario,Shale,Reference,2009,0,Million cubic metres Per Day
Ontario,Shale,Reference,2010,0,Million cubic metres Per Day
Ontario,Shale,Reference,2011,0,Million cubic metres Per Day
Ontario,Shale,Reference,2012,0,Million cubic metres Per Day
Ontario,Shale,Reference,2013,0,Million cubic metres Per Day
Ontario,Shale,Reference,2014,0,Million cubic metres Per Day
Ontario,Shale,Reference,2015,0,Million cubic metres Per Day
Ontario,Shale,Reference,2016,0,Million cubic metres Per Day
Ontario,Shale,Reference,2017,0,Million cubic metres Per Day
Ontario,Shale,Reference,2018,0,Million cubic metres Per Day
Ontario,Shale,Reference,2019,0,Million cubic metres Per Day
Ontario,Shale,Reference,2020,0,Million cubic metres Per Day
Ontario,Shale,Reference,2021,0,Million cubic metres Per Day
Ontario,Shale,Reference,2022,0,Million cubic metres Per Day
Ontario,Shale,Reference,2023,0,Million cubic metres Per Day
Ontario,Shale,Reference,2024,0,Million cubic metres Per Day
Ontario,Shale,Reference,2025,0,Million cubic metres Per Day
Ontario,Shale,Reference,2026,0,Million cubic metres Per Day
Ontario,Shale,Reference,2027,0,Million cubic metres Per Day
Ontario,Shale,Reference,2028,0,Million cubic metres Per Day
Ontario,Shale,Reference,2029,0,Million cubic metres Per Day
Ontario,Shale,Reference,2030,0,Million cubic metres Per Day
Ontario,Shale,Reference,2031,0,Million cubic metres Per Day
Ontario,Shale,Reference,2032,0,Million cubic metres Per Day
Ontario,Shale,Reference,2033,0,Million cubic metres Per Day
Ontario,Shale,Reference,2034,0,Million cubic metres Per Day
Ontario,Shale,Reference,2035,0,Million cubic metres Per Day
Ontario,Shale,Reference,2036,0,Million cubic metres Per Day
Ontario,Shale,Reference,2037,0,Million cubic metres Per Day
Ontario,Shale,Reference,2038,0,Million cubic metres Per Day
Ontario,Shale,Reference,2039,0,Million cubic metres Per Day
Ontario,Shale,Reference,2040,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2005,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2006,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2007,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2008,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2009,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2010,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2011,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2012,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2013,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2014,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2015,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2016,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2017,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2018,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2019,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2020,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2021,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2022,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2023,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2024,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2025,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2026,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2027,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2028,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2029,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2030,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2031,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2032,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2033,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2034,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2035,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2036,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2037,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2038,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2039,0,Million cubic metres Per Day
Ontario,Coalbed Methane,Reference,2040,0,Million cubic metres Per Day
Quebec,Total,Reference,2005,0,Million cubic metres Per Day
Quebec,Total,Reference,2006,0,Million cubic metres Per Day
Quebec,Total,Reference,2007,0,Million cubic metres Per Day
Quebec,Total,Reference,2008,0,Million cubic metres Per Day
Quebec,Total,Reference,2009,0,Million cubic metres Per Day
Quebec,Total,Reference,2010,0,Million cubic metres Per Day
Quebec,Total,Reference,2011,0,Million cubic metres Per Day
Quebec,Total,Reference,2012,0,Million cubic metres Per Day
Quebec,Total,Reference,2013,0,Million cubic metres Per Day
Quebec,Total,Reference,2014,0,Million cubic metres Per Day
Quebec,Total,Reference,2015,0,Million cubic metres Per Day
Quebec,Total,Reference,2016,0,Million cubic metres Per Day
Quebec,Total,Reference,2017,0,Million cubic metres Per Day
Quebec,Total,Reference,2018,0,Million cubic metres Per Day
Quebec,Total,Reference,2019,0,Million cubic metres Per Day
Quebec,Total,Reference,2020,0,Million cubic metres Per Day
Quebec,Total,Reference,2021,0,Million cubic metres Per Day
Quebec,Total,Reference,2022,0,Million cubic metres Per Day
Quebec,Total,Reference,2023,0,Million cubic metres Per Day
Quebec,Total,Reference,2024,0,Million cubic metres Per Day
Quebec,Total,Reference,2025,0,Million cubic metres Per Day
Quebec,Total,Reference,2026,0,Million cubic metres Per Day
Quebec,Total,Reference,2027,0,Million cubic metres Per Day
Quebec,Total,Reference,2028,0,Million cubic metres Per Day
Quebec,Total,Reference,2029,0,Million cubic metres Per Day
Quebec,Total,Reference,2030,0,Million cubic metres Per Day
Quebec,Total,Reference,2031,0,Million cubic metres Per Day
Quebec,Total,Reference,2032,0,Million cubic metres Per Day
Quebec,Total,Reference,2033,0,Million cubic metres Per Day
Quebec,Total,Reference,2034,0,Million cubic metres Per Day
Quebec,Total,Reference,2035,0,Million cubic metres Per Day
Quebec,Total,Reference,2036,0,Million cubic metres Per Day
Quebec,Total,Reference,2037,0,Million cubic metres Per Day
Quebec,Total,Reference,2038,0,Million cubic metres Per Day
Quebec,Total,Reference,2039,0,Million cubic metres Per Day
Quebec,Total,Reference,2040,0,Million cubic metres Per Day
Quebec,Solution,Reference,2005,0,Million cubic metres Per Day
Quebec,Solution,Reference,2006,0,Million cubic metres Per Day
Quebec,Solution,Reference,2007,0,Million cubic metres Per Day
Quebec,Solution,Reference,2008,0,Million cubic metres Per Day
Quebec,Solution,Reference,2009,0,Million cubic metres Per Day
Quebec,Solution,Reference,2010,0,Million cubic metres Per Day
Quebec,Solution,Reference,2011,0,Million cubic metres Per Day
Quebec,Solution,Reference,2012,0,Million cubic metres Per Day
Quebec,Solution,Reference,2013,0,Million cubic metres Per Day
Quebec,Solution,Reference,2014,0,Million cubic metres Per Day
Quebec,Solution,Reference,2015,0,Million cubic metres Per Day
Quebec,Solution,Reference,2016,0,Million cubic metres Per Day
Quebec,Solution,Reference,2017,0,Million cubic metres Per Day
Quebec,Solution,Reference,2018,0,Million cubic metres Per Day
Quebec,Solution,Reference,2019,0,Million cubic metres Per Day
Quebec,Solution,Reference,2020,0,Million cubic metres Per Day
Quebec,Solution,Reference,2021,0,Million cubic metres Per Day
Quebec,Solution,Reference,2022,0,Million cubic metres Per Day
Quebec,Solution,Reference,2023,0,Million cubic metres Per Day
Quebec,Solution,Reference,2024,0,Million cubic metres Per Day
Quebec,Solution,Reference,2025,0,Million cubic metres Per Day
Quebec,Solution,Reference,2026,0,Million cubic metres Per Day
Quebec,Solution,Reference,2027,0,Million cubic metres Per Day
Quebec,Solution,Reference,2028,0,Million cubic metres Per Day
Quebec,Solution,Reference,2029,0,Million cubic metres Per Day
Quebec,Solution,Reference,2030,0,Million cubic metres Per Day
Quebec,Solution,Reference,2031,0,Million cubic metres Per Day
Quebec,Solution,Reference,2032,0,Million cubic metres Per Day
Quebec,Solution,Reference,2033,0,Million cubic metres Per Day
Quebec,Solution,Reference,2034,0,Million cubic metres Per Day
Quebec,Solution,Reference,2035,0,Million cubic metres Per Day
Quebec,Solution,Reference,2036,0,Million cubic metres Per Day
Quebec,Solution,Reference,2037,0,Million cubic metres Per Day
Quebec,Solution,Reference,2038,0,Million cubic metres Per Day
Quebec,Solution,Reference,2039,0,Million cubic metres Per Day
Quebec,Solution,Reference,2040,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2005,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2006,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2007,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2008,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2009,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2010,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2011,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2012,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2013,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2014,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2015,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2016,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2017,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2018,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2019,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2020,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2021,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2022,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2023,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2024,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2025,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2026,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2027,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2028,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2029,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2030,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2031,0,Million cubic metres Per Day
Quebec,Non Associated,Reference,2032,0,Million cubic metres Per Day
